,diposting_oleh,sedang_pembangunan,disetujui_pemerintah,total_ruangan,tipe_a_atau_b,kaki_persegi,siap_pindah,dijual_kembali,alamat,longitude,latitude,harga,harga_per_kaki_persegi,harga_per_ruang
22720,Dealer,0,1,1,selain tipe_a dan tipe_b,750.0,1,1,"Mira Road East,Mumbai",72.8675,19.2836,60.0,0.08,60.0
22721,Owner,0,0,2,tipe_b,1110.026836,1,1,"Mahamayatala,Kolkata",77.32633,22.54111,45.5,0.04098999999311728,22.75
22722,Builder,1,1,1,selain tipe_a dan tipe_b,366.5776195,0,0,"Khanda Colony,Lalitpur",78.41889,24.69028,49.4,0.13475999998957927,49.4
22723,Owner,0,1,2,tipe_b,1098.059244,1,1,"Valkeshwari,Jamnagar",70.05781,22.473819,43.0,0.03916000000451706,21.5
22724,Owner,0,0,2,tipe_b,1176.470588,1,1,"Kovur,Chennai",80.123114,13.011583,63.0,0.05355000001071,31.5
22725,Dealer,0,0,2,tipe_b,1094.391245,1,1,"Alwar Bypass Road,Bhiwadi",76.8606,28.2102,24.0,0.02192999999739581,12.0
22726,Owner,0,1,3,tipe_a,1176.470588,1,1,"Mihan,Nagpur",79.08306,21.15389,45.0,0.038250000007650005,15.0
22727,Dealer,0,1,3,tipe_a,1981.178801,1,1,"Doddakallasandra,Bangalore",77.557654,12.880993,120.0,0.06057000001182629,40.0
22728,Dealer,0,0,2,tipe_b,1157.024793,1,1,"Vaibhav Khand,Ghaziabad",76.8972,28.9196,70.0,0.06050000002031071,35.0
22729,Dealer,1,0,2,tipe_b,1219.688744,0,1,"SUM Hospital,Bhubaneswar",85.82806,20.26444,33.7,0.027630000002689212,16.85
22730,Dealer,0,0,4,selain tipe_a dan tipe_b,1910.079342,1,1,"Sector-20 Panchkula,Panchkula",76.8625,30.6665,130.0,0.06805999999135115,32.5
22731,Owner,0,0,3,tipe_a,1297.0168609999998,1,1,"Kolathur,Kanchipuram",79.99264699999999,12.942243,60.0,0.04626000000781794,20.0
22732,Dealer,1,1,2,tipe_b,1176.470588,0,1,"Mumbra,Mumbai",73.02221999999999,19.17667,47.7,0.040545000008109004,23.85
22733,Dealer,0,0,3,tipe_a,1953.506544,1,1,"New Town,Kolkata",88.484911,22.5922,100.0,0.051190000006470414,33.333333333333336
22734,Dealer,0,1,1,selain tipe_a dan tipe_b,618.0175897,1,1,"Electronics City Phase 1,Bangalore",77.659441,12.840956,52.0,0.08414000000427496,52.0
22735,Dealer,0,1,2,tipe_b,1176.470588,1,1,"Gomti Nagar Extension,Lucknow",77.32633,21.0,57.5,0.048875000009775,28.75
22736,Dealer,0,0,2,tipe_b,1106.074343,1,1,"Kodihalli,Bangalore",77.458221,13.177301000000002,61.0,0.05514999998512758,30.5
22737,Owner,0,0,2,tipe_b,1000.0,1,1,"Race Course Circle,Vadodara",73.1643,22.3146,32.0,0.032,16.0
22738,Dealer,0,1,3,tipe_a,2205.620776,1,1,"Piplya Kumar,Indore",75.911242,22.761472,62.0,0.028109999993942744,20.666666666666668
22739,Owner,0,0,2,tipe_b,816.2031439,1,1,,88.4304,22.4426,27.0,0.03307999999974026,13.5
22740,Dealer,0,0,2,tipe_b,1176.470588,1,1,"Dombivli (East),Mumbai",73.0833,19.2167,43.0,0.036550000007310006,21.5
22741,Dealer,0,1,3,tipe_a,1724.853746,1,1,"Sector-137 Noida,Noida",77.40956800000001,28.506454,91.4,0.05298999999968693,30.46666666666667
22743,Owner,0,0,3,tipe_a,1300.148588,1,1,"Shivane,Pune",77.32633,18.466551000000003,70.0,0.05384000001698267,23.333333333333332
22746,Dealer,0,0,2,tipe_b,1186.186186,1,1,"Pritam Nagar,Allahabad",81.787387,25.459199,47.4,0.03996000000627221,23.7
22747,Dealer,1,0,1,selain tipe_a dan tipe_b,1176.470588,0,1,"Navare Nagar,Lalitpur",73.203641,19.191749,33.1,0.028135000005627003,33.1
22748,Dealer,0,0,3,tipe_a,1650.165017,1,1,"Ruby Hosp. Main Road,Kolkata",88.401425,22.513667,150.0,0.0908999999725482,50.0
22749,Dealer,0,1,2,tipe_b,592.0913512,1,1,"Sector 86 Faridabad,Faridabad",77.32633,28.406388,28.0,0.04729000000295901,14.0
22750,Dealer,0,0,2,tipe_b,955.1098376,1,1,,72.813559,19.30405,80.0,0.08376000000274733,40.0
22752,Owner,0,0,3,tipe_a,910.2730819,1,1,"Kolar Road,Bhopal",77.422617,23.163669,28.0,0.030760000000830522,9.333333333333334
22753,Dealer,0,0,2,tipe_b,1176.470588,1,1,"Samata Nagar,Lalitpur",72.962035,19.206252,95.0,0.08075000001615,47.5
22754,Owner,0,0,3,tipe_a,1980.00198,1,1,"Ramprastha Greens,Ghaziabad",77.348794,28.651918,200.0,0.101010000000101,66.66666666666667
22757,Dealer,1,0,2,tipe_b,689.9563319,0,1,"New Barrakpur,Kolkata",88.442807,22.680731,15.8,0.022899999999260824,7.9
22758,Dealer,0,1,3,tipe_a,1730.214675,1,1,"Sector-79 Noida,Noida",77.392752,28.558047,108.0,0.0624199999921975,36.0
22760,Dealer,0,0,3,tipe_a,1625.406352,1,1,,77.32633,13.009576,130.0,0.079979999979722,43.333333333333336
22761,Owner,0,0,2,tipe_b,740.0098667999999,1,1,"Akshayanagara East,Bangalore",77.59796,12.96991,30.0,0.04053999999990271,15.0
22762,Owner,0,0,1,selain tipe_a dan tipe_b,439.0779363,1,1,"Sevoke Road,Siliguri",88.326357,26.724219,20.0,0.04555000000349597,20.0
22763,Dealer,0,0,2,tipe_b,1015.056674,1,1,"Hadapsar,Pune",73.94167,18.49667,120.0,0.11821999999972414,60.0
22765,Dealer,0,0,2,tipe_b,850.0510031,1,1,"Sector-49 Noida,Noida",77.366816,28.564519,25.0,0.029409999998622434,12.5
22766,Dealer,0,0,3,tipe_a,1299.929095,1,1,"City Center,Gwalior",78.194369,26.209302,55.0,0.04230999999273037,18.333333333333332
22767,Dealer,1,1,3,tipe_a,1661.129568,1,1,"Sector-88 Mohali,Mohali",76.691728,30.684523,80.0,0.04816000000308224,26.666666666666668
22768,Owner,0,0,2,tipe_b,719.3143557,1,1,"Urapakkam West,Chennai",80.085466,12.86561,23.5,0.032669999999000436,11.75
22769,Dealer,1,1,2,tipe_b,729.9962078,0,1,,72.988231,19.222101,77.0,0.10548000000172056,38.5
22770,Dealer,0,1,1,selain tipe_a dan tipe_b,1176.470588,1,1,"Avadi,Chennai",77.32633,21.490368,19.3,0.016405000003281003,19.3
22771,Owner,0,0,1,selain tipe_a dan tipe_b,667.0372428999999,1,1,"Prashant Nagar,Nagpur",79.070097,21.18049,36.0,0.05397000000102994,36.0
22772,Dealer,0,0,2,tipe_b,1018.0472,1,1,"Sector 19 Kharghar,Maharashtra",77.32633,19.048979,110.0,0.10805000003929091,55.0
22773,Dealer,1,1,3,tipe_a,1428.137344,0,1,"Palanpur Gam,Surat",72.416912,24.17311,47.0,0.03291000000627391,15.666666666666666
22774,Owner,0,0,3,tipe_a,1176.470588,1,1,"6th Phase JP Nagar,Bangalore",136.0,35.0,130.0,0.1105000000221,43.333333333333336
22775,Dealer,0,1,2,tipe_b,807.0054945,1,1,"Amlidih,Raipur",81.676956,21.213822,23.5,0.02912000000019826,11.75
22776,Dealer,1,1,3,tipe_a,1342.182891,0,1,"Bannerghatta Road,Bangalore",77.58308000000001,12.808137,91.0,0.06779999999269846,30.333333333333332
22778,Owner,0,0,3,tipe_a,1153.039832,1,1,"Kundalahalli Colony,Bangalore",77.712284,12.97045,55.0,0.04770000001179491,18.333333333333332
22779,Dealer,0,0,2,tipe_b,1150.0,1,1,"Kharghar,Maharashtra",73.06612,19.038205,92.0,0.08,46.0
22780,Owner,0,0,2,tipe_b,1176.470588,1,1,"Harsha Layout,Bangalore",77.32633,12.96991,36.0,0.030600000006120003,18.0
22781,Owner,0,0,2,tipe_b,1199.904008,1,1,"Nallampalayam,Coimbatore",77.32633,11.04795,50.0,0.04166999998886578,25.0
22782,Dealer,1,1,2,tipe_b,1176.470588,1,1,"Kasar vadavali,Lalitpur",78.416,24.6902,76.0,0.06460000001292,38.0
22783,Owner,0,0,3,tipe_a,1325.205407,1,1,"Oragadam,Chennai",80.27,13.09,50.0,0.037729999995389396,16.666666666666668
22784,Owner,0,0,2,tipe_b,1176.470588,1,1,"Kodunthirapully,Palakkad",76.65472,10.77917,34.0,0.028900000005780004,17.0
22785,Dealer,0,1,3,tipe_a,1865.403932,1,1,"Panvel,Lalitpur",73.148278,18.966114,130.0,0.0696899999886995,43.333333333333336
22786,Owner,0,0,3,tipe_a,1900.121803,1,1,"Kasavanhalli,Bangalore",77.6755,12.9077,78.0,0.04104999999307939,26.0
22787,Dealer,0,0,2,tipe_b,865.0952858999999,1,1,"Guduvancheri,Chennai",80.063733,12.842686,34.5,0.039879999998044154,17.25
22788,Dealer,1,1,3,tipe_a,1100.125331,0,0,,77.32633,12.896796,79.0,0.07180999998262926,26.333333333333332
22789,Dealer,1,1,2,tipe_b,1176.470588,0,1,"Taloja Panchanand,Lalitpur",78.41889,24.69028,64.3,0.054655000010931,32.15
22791,Owner,0,0,2,tipe_b,797.1412864,1,1,"Kaspapuram,Chennai",77.32633,12.886236,29.0,0.03638000000096344,14.5
22792,Dealer,0,0,1,selain tipe_a dan tipe_b,650.0541712,1,1,"Sector 5 Ulwe,Lalitpur",77.32633,22.575343,48.0,0.07383999999783403,48.0
22793,Dealer,1,1,3,tipe_a,1582.946391,1,0,"Nagavara,Bangalore",77.6226,13.036,150.0,0.09475999999294986,50.0
22794,Dealer,0,1,3,tipe_a,1600.0,1,1,"Airoli,Mumbai",72.997112,19.155552,180.0,0.1125,60.0
22795,Owner,0,0,3,tipe_a,1920.307249,1,1,"Vasna-Bhayli-Road,Vadodara",73.128222,22.288976,40.0,0.020830000001734097,13.333333333333334
22796,Dealer,0,0,3,tipe_a,1725.3774260000002,1,1,"Crossing Republik,Ghaziabad",77.434197,28.629811,48.0,0.02782000000503078,16.0
22797,Owner,0,0,3,tipe_a,1260.239445,1,1,"Ramchandrapur,Kolkata",88.329002,22.459643,60.0,0.04761000001868693,20.0
22798,Owner,0,0,3,tipe_a,1414.027149,1,1,"Gahunje,Pune",73.70211,18.674295,200.0,0.14144000003213517,66.66666666666667
22799,Dealer,1,1,2,tipe_b,1315.037164,0,1,"Mansarovar,Jaipur",75.7633,26.8626,46.0,0.034980000002494224,23.0
22801,Dealer,0,1,3,tipe_a,745.0523865,1,1,,77.351104,28.431862,32.0,0.042949999999765114,10.666666666666666
22802,Dealer,0,0,3,tipe_a,1717.8441059999998,1,1,"Arcot Road,Chennai",78.94720600000001,26.340786,160.0,0.09313999998088303,53.333333333333336
22803,Owner,0,0,2,tipe_b,1075.046516,1,1,"Sector-120 Noida,Noida",77.396668,28.585757,52.0,0.04837000001960845,26.0
22804,Dealer,0,0,2,tipe_b,925.0243427,1,1,,77.33394799999999,28.552626,28.5,0.030810000001527525,14.25
22805,Owner,0,0,3,tipe_a,1224.846894,1,1,"Hoskote,Bangalore",77.8,13.07,42.0,0.03429000000386987,14.0
22807,Owner,0,0,2,tipe_b,1449.835685,1,1,"Vaishali Nagar,Jaipur",77.32633,26.91868,75.0,0.051730000010311514,37.5
22808,Dealer,1,0,3,tipe_a,1600.0,0,1,"Thane West,Lalitpur",77.32633,19.18,160.0,0.1,53.333333333333336
22809,Owner,0,0,2,tipe_b,857.1428571,1,1,"Hadapsar,Pune",73.94167,18.49667,45.0,0.052500000002625,22.5
22810,Dealer,0,0,2,tipe_b,1079.136691,1,1,"Shankar Kalat Nagar,Pune",77.32633,19.957301,81.0,0.07505999997548041,40.5
22812,Owner,0,0,3,tipe_a,1223.362273,1,1,"Kothi Char Rasta,Vadodara",72.834546,21.569257,31.0,0.025340000001781975,10.333333333333334
22813,Owner,0,0,3,tipe_a,1592.215834,1,1,,77.32633,28.506454,72.0,0.04521999999153381,24.0
22815,Dealer,0,1,2,tipe_b,901.463144,1,1,"Tilak Nagar,Lalitpur",77.0884,28.6396,130.0,0.144210000004171,65.0
22816,Owner,0,0,2,tipe_b,1100.034376,1,1,"Khodiyar Colony,Jamnagar",70.04974200000001,22.474577,32.0,0.029090000001963573,16.0
22819,Dealer,0,0,3,tipe_a,1782.8200969999998,1,1,"Akshaya Nagar,Bangalore",77.59796,12.96991,110.0,0.06170000000846974,36.666666666666664
22820,Dealer,1,0,1,selain tipe_a dan tipe_b,404.0237467,0,1,,72.992114,19.218498,49.0,0.12128000000055442,49.0
22821,Owner,0,0,2,tipe_b,1180.376245,1,1,"Bengeri,Hubli",75.133498,15.311595,32.0,0.027109999998347987,16.0
22822,Dealer,1,0,2,tipe_b,998.8776655,0,1,"Kharadi,Pune",73.9438,18.5438,44.5,0.044550000001977216,22.25
22823,Owner,0,0,2,tipe_b,1800.0,1,1,"Pator Kuchi,Guwahati",77.32633,26.111754,45.0,0.025,22.5
22824,Owner,0,0,3,tipe_a,1571.16451,1,1,"Silver Springs Layout,Bangalore",77.592324,12.857176,85.0,0.05410000000572823,28.333333333333332
22825,Dealer,0,1,3,tipe_a,1176.470588,1,1,"Zirakpur,Chandigarh",76.822397,30.662283,74.9,0.06366500001273301,24.96666666666667
22827,Dealer,0,0,3,tipe_a,1840.168244,1,1,"Vemali,Vadodara",73.187321,22.35962,70.0,0.03803999999904357,23.333333333333332
22828,Dealer,0,1,3,tipe_a,1883.767535,1,1,"Zirakpur,Chandigarh",76.822397,30.662283,84.6,0.04491000000167218,28.2
22829,Dealer,0,1,1,selain tipe_a dan tipe_b,700.0,1,1,"Taloja Panchanand,Lalitpur",78.41889,24.69028,35.0,0.05,35.0
22830,Dealer,0,0,1,selain tipe_a dan tipe_b,550.0550055,1,1,"Morya Executive Kanadia Road,Indore",-63.5,45.1,15.0,0.02727000000002727,15.0
22832,Owner,0,1,3,tipe_a,1480.111008,1,1,"Uttarahalli,Bangalore",77.54264,12.90579,80.0,0.054050000011890996,26.666666666666668
22833,Dealer,0,0,3,tipe_a,1433.928965,1,1,"Sector-28 Noida,Noida",77.3331,28.5722,130.0,0.09066000002308343,43.333333333333336
22834,Owner,0,0,2,tipe_b,1059.907834,1,1,"Mansarovar,Jaipur",77.32633,26.8626,23.0,0.02170000000207565,11.5
22835,Owner,0,0,2,tipe_b,1280.2275960000002,1,1,"Gnanapragasam Nagar,Pondicherry",79.847573,12.246639,54.0,0.04218000000056239,27.0
22837,Dealer,0,0,3,tipe_a,1176.470588,1,1,"Sector 36 Kharghar,Lalitpur",73.080575,19.071749,130.0,0.1105000000221,43.333333333333336
22838,Owner,0,0,3,tipe_a,2027.369488,1,1,"Subhanpura,Vadodara",73.162544,22.318485,80.0,0.03946000000173624,26.666666666666668
22840,Dealer,0,0,2,tipe_b,747.1049682,1,1,"Sughad,Gandhinagar",72.628827,23.126218,20.0,0.02677000000172131,10.0
22841,Owner,0,0,3,tipe_a,2000.0,1,1,"Bommanahalli,Bangalore",77.625811,12.907374,69.0,0.0345,23.0
22843,Dealer,0,0,1,selain tipe_a dan tipe_b,1176.470588,1,1,"Sector 20 Kharghar,Lalitpur",73.072916,19.049214000000003,56.0,0.047600000009520006,56.0
22844,Owner,0,0,3,tipe_a,2059.569075,1,1,"Morar,Gwalior",78.22545500000001,26.222194,65.0,0.03155999999660123,21.666666666666668
22846,Owner,0,0,2,tipe_b,1000.0,1,1,"Kovaipudur,Coimbatore",76.96667,11.0,30.0,0.03,15.0
22847,Dealer,0,0,3,tipe_a,1624.187906,1,1,"Wanowrie,Pune",73.84778,18.52361,130.0,0.080040000002315,43.333333333333336
22849,Owner,0,0,3,tipe_a,1600.0,1,1,"Surya Nagar,Ghaziabad",77.32633,28.668757,80.0,0.05,26.666666666666668
22850,Owner,0,1,3,tipe_a,1350.024546,1,1,"Sector-75 Noida,Noida",77.382136,28.576117,55.0,0.04073999999700746,18.333333333333332
22851,Dealer,0,1,1,selain tipe_a dan tipe_b,685.0272613,1,1,,73.118903,19.000869,49.0,0.07152999999884822,49.0
22852,Owner,0,1,3,tipe_a,1648.160999,1,1,"Nallurhalli,Bangalore",77.59796,12.96991,95.0,0.05764000001070284,31.666666666666668
22854,Builder,1,1,2,tipe_b,1102.071006,0,0,"Gogol,Margao",73.9903,15.2882,59.6,0.054079999995934935,29.8
22855,Owner,0,0,2,tipe_b,898.8764045,1,1,,88.484911,22.5922,60.0,0.06674999999958281,30.0
22857,Dealer,1,0,2,tipe_b,1100.0,0,1,"Sarjapur,Bangalore",77.32633,12.86,55.0,0.05,27.5
22858,Dealer,0,0,1,selain tipe_a dan tipe_b,500.0,1,1,,80.2267,13.0578,31.0,0.062,31.0
22859,Builder,1,1,3,tipe_a,1202.857143,0,1,"Jalukbari,Guwahati",91.670312,26.154874,42.1,0.03499999999584323,14.033333333333333
22860,Dealer,0,1,3,tipe_a,1550.227367,1,1,,77.383669,28.536585,75.0,0.04837999999002727,25.0
22861,Dealer,0,0,3,tipe_a,1292.407108,1,1,"Tamando,Bhubaneswar",85.743845,20.236361,40.0,0.030950000005725748,13.333333333333334
22863,Owner,0,0,3,tipe_a,1202.115724,1,1,"Sector-137 Noida,Noida",77.40956800000001,28.506454,75.0,0.062389999983063195,25.0
22864,Builder,0,0,2,tipe_b,1050.0,1,0,"Bommanahalli,Bangalore",77.625811,12.907374,33.6,0.032,16.8
22865,Owner,1,1,3,tipe_a,1495.170877,0,1,"Sector-79 Noida,Noida",77.392752,28.558047,80.5,0.05383999998817526,26.833333333333332
22866,Dealer,0,1,2,tipe_b,580.0,0,1,"Sector-89 Gurgaon,Gurgaon",76.94541600000001,28.418638,23.2,0.04,11.6
22867,Owner,0,0,3,tipe_a,1388.337961,1,1,"Samarpan Circle,Jamnagar",70.07,22.47,35.0,0.025210000002297714,11.666666666666666
22868,Dealer,1,0,2,tipe_b,750.1129687999999,0,1,"Madhyamgram,Kolkata",77.32633,22.7,16.6,0.022130000000607913,8.3
22869,Dealer,1,1,2,tipe_b,1190.227605,0,1,"Patia,Bhubaneswar",85.82101999999999,20.353795,57.0,0.04788999999710139,28.5
22870,Owner,0,0,2,tipe_b,932.9187028,1,1,"Kompally,Secunderabad",78.480303,17.546483,42.0,0.045019999999939976,21.0
22871,Dealer,1,1,3,tipe_a,1176.470588,0,0,"Hinjewadi,Lalitpur",73.7413,18.5853,89.9,0.07641500001528301,29.96666666666667
22872,Dealer,0,0,1,selain tipe_a dan tipe_b,1176.470588,1,1,"Sector-9 New Panvel,Lalitpur",77.12469899999999,28.716907,45.0,0.038250000007650005,45.0
22873,Owner,0,0,2,tipe_b,1176.470588,1,1,"Sundarpada,Bhubaneswar",85.816005,20.230195,25.0,0.02125000000425,12.5
22874,Builder,1,1,3,tipe_a,1474.418605,0,0,"Zirakpur,Mohali",76.82,30.65,63.4,0.042999999989826496,21.133333333333333
22875,Dealer,0,0,2,tipe_b,849.0566037999998,1,1,"Rajarhat,Kolkata",88.33778000000001,22.54111,45.0,0.05299999999835112,22.5
22876,Dealer,0,1,2,tipe_b,1176.470588,1,1,"Sector 86 Faridabad,Faridabad",77.342588,28.406388,24.5,0.020825000004165,12.25
22878,Dealer,0,0,2,tipe_b,919.8423127,1,1,,77.32633,22.54111,35.0,0.038050000001918806,17.5
22879,Dealer,0,1,3,tipe_a,1557.285873,1,1,"Sector 17 Ulwe,Maharashtra",77.32633,18.964489,140.0,0.08990000001110907,46.666666666666664
22880,Dealer,0,0,2,tipe_b,970.0618833,1,1,"Ravet,Pune",73.735448,18.651598,58.0,0.05978999999741563,29.0
22882,Dealer,0,0,2,tipe_b,800.0,1,1,"Sector 20 Kharghar,Lalitpur",73.072916,19.049214000000003,81.0,0.10125,40.5
22884,Dealer,0,0,2,tipe_b,1358.024691,1,1,"Sector 86 Faridabad,Faridabad",77.32633,28.406388,38.5,0.02835000000747409,19.25
22885,Owner,0,0,2,tipe_b,1050.213325,1,1,"MS Pallya,Bangalore",77.32633,13.083038,32.0,0.03046999998785961,16.0
22886,Dealer,1,0,3,tipe_a,1300.348874,1,1,"Poonamallee,Chennai",80.11,13.05,41.0,0.03153000000213789,13.666666666666666
22887,Owner,0,0,3,tipe_a,1100.070972,1,1,"Pragati Park,Kolkata",88.345715,22.550606,31.0,0.028180000008217652,10.333333333333334
22888,Dealer,0,0,3,tipe_a,1962.580139,1,1,"E M Bypass,Kolkata",88.33778000000001,22.54111,150.0,0.0764299999878884,50.0
22889,Owner,0,0,3,tipe_a,1600.0,1,1,"Guduvancheri,Chennai",80.063733,12.842686,46.0,0.02875,15.333333333333334
22890,Dealer,0,1,2,tipe_b,1267.759563,1,1,"Alwar Bypass Road,Bhiwadi",76.8606,28.2102,23.2,0.018299999997712497,11.6
22891,Owner,0,0,2,tipe_b,639.0359686,1,1,"Sector-55 Chandigarh,Chandigarh",76.724948,30.731886,70.0,0.1095399999993052,35.0
22892,Dealer,0,0,3,tipe_a,1650.456823,1,1,"Infopark,Kochi",76.361736,10.009277,56.0,0.03392999999734013,18.666666666666668
22893,Owner,0,0,2,tipe_b,1430.0,1,1,"Ramamurthy Nagar,Bangalore",77.662077,13.013312,57.2,0.04,28.6
22894,Owner,0,0,2,tipe_b,784.0940913,1,1,"Bharari,Shimla",77.17222,31.10333,56.0,0.07141999999917613,28.0
22895,Dealer,0,0,2,tipe_b,752.0746888,1,1,"Senneerkuppam,Chennai",80.11794499999999,13.06437,29.0,0.03855999999982981,14.5
22896,Dealer,0,0,2,tipe_b,1102.978041,1,1,"Lullanagar,Pune",73.84778,18.52361,110.0,0.09972999997377101,55.0
22897,Owner,1,1,2,tipe_b,1147.540984,1,1,"Kenchenhalli,Bangalore",77.5837,13.1195,74.2,0.06465999997783087,37.1
22898,Owner,0,0,2,tipe_b,1070.184171,1,1,"Electronic City,Bangalore",77.6727,12.8458,43.0,0.04018000000861534,21.5
22899,Dealer,0,1,1,selain tipe_a dan tipe_b,545.0185306,1,1,"Nalasopara (West),Lalitpur",78.41889,24.69028,25.0,0.04587000000252836,25.0
22900,Owner,0,0,3,tipe_a,1500.182949,1,1,,83.217609,17.792968,41.0,0.02733000000255302,13.666666666666666
22901,Owner,0,0,2,tipe_b,712.1057986000001,1,1,"Maheshtala,Kolkata",88.233267,22.486821,35.0,0.0491499999983289,17.5
22902,Owner,0,1,3,tipe_a,1440.144014,1,1,"Yelahanka,Bangalore",77.59833,13.11389,80.0,0.05555000001548456,26.666666666666668
22903,Dealer,0,0,3,tipe_a,1469.797455,1,1,"Sector-4 Vaishali,Ghaziabad",77.33895600000001,28.644695,82.0,0.05578999999016872,27.333333333333332
22904,Owner,0,0,1,selain tipe_a dan tipe_b,520.0208008000001,1,1,"Wanowrie,Pune",73.84778,18.52361,30.0,0.0576900000035537,30.0
22905,Dealer,0,0,3,tipe_a,1862.089031,1,1,"Sector 88 Faridabad,Faridabad",77.351104,28.431862,64.0,0.03437000000243275,21.333333333333332
22906,Dealer,1,1,2,tipe_b,480.4532578,0,0,"Taloja,Mumbai",73.097319,19.076057,42.4,0.08824999999823083,21.2
22909,Dealer,0,0,3,tipe_a,1176.470588,1,1,"Lakshminarayana Pura,Bangalore",77.59796,12.96991,120.0,0.10200000002040001,40.0
22910,Owner,0,0,1,selain tipe_a dan tipe_b,400.0,1,1,"Sector-36 Noida,Noida",77.34865400000001,28.571921000000003,28.0,0.07,28.0
22911,Dealer,0,0,2,tipe_b,1224.489796,1,1,,78.41889,24.69028,120.0,0.09799999999346666,60.0
22912,Owner,1,0,2,tipe_b,1399.956924,0,1,"Indirapuram,Ghaziabad",77.36315,28.63676,65.0,0.04643000001334326,32.5
22913,Dealer,0,0,3,tipe_a,1790.243175,1,1,"JP Nagar,Bangalore",77.580403,12.905368,120.0,0.06702999998868868,40.0
22914,Dealer,0,0,2,tipe_b,1127.626858,1,1,"NH-8,Dharuhera",77.64685899999999,12.973237,22.0,0.019510000000372462,11.0
22915,Dealer,0,0,2,tipe_b,1176.470588,1,1,"Khagaul Road,Patna",85.05,25.58,21.9,0.018615000003723,10.95
22916,Dealer,1,1,2,tipe_b,872.0296490000001,0,1,"Kolshet Road,Mumbai",72.96386600000001,19.249861,120.0,0.13761000000127288,60.0
22917,Dealer,1,1,3,tipe_a,1882.916809,0,1,"Sector-150 Noida,Noida",77.481711,28.429614,110.0,0.058420000009676475,36.666666666666664
22918,Dealer,0,1,3,tipe_a,1986.276634,1,1,"Sector-102 Gurgaon,Gurgaon",76.971432,28.479440000000004,110.0,0.05538000000457136,36.666666666666664
22919,Dealer,0,0,2,tipe_b,1207.5471699999998,1,1,"ARAVLI HEIGHTS,Rewari",76.61667,28.18333,22.4,0.018549999997101566,11.2
22920,Owner,0,0,1,selain tipe_a dan tipe_b,539.9568035,1,1,"Vaishali,Ghaziabad",77.3445,28.6423,25.0,0.0462999999962034,25.0
22921,Dealer,0,0,3,tipe_a,1862.208129,1,1,"Sector 88 Faridabad,Faridabad",77.351104,28.431862,64.6,0.03469000000267961,21.53333333333333
22922,Owner,0,0,2,tipe_b,1400.180668,1,1,"Kengeri,Bangalore",77.489265,12.919987,62.0,0.0442800000149695,31.0
22923,Owner,0,1,4,selain tipe_a dan tipe_b,1909.959072,1,1,"Dera Bassi,Chandigarh",76.84983000000001,30.594843,28.0,0.014660000002345599,7.0
22924,Dealer,0,0,3,tipe_a,1948.148148,1,1,"Piplya Kumar,Indore",75.911242,22.761472,52.6,0.027000000002053232,17.533333333333335
22925,Dealer,0,0,3,tipe_a,1672.240803,1,1,"Arasankazhani,Chennai",80.27,13.09,65.0,0.03886999999245922,21.666666666666668
22926,Dealer,0,0,3,tipe_a,1675.579323,1,1,"Sector 77 Faridabad,Faridabad",77.37273,28.368269,47.0,0.028049999993942396,15.666666666666666
22927,Dealer,0,0,2,tipe_b,850.0088542999999,1,1,"Vaishali,Ghaziabad",77.3445,28.6423,48.0,0.05646999999726945,24.0
22928,Dealer,0,0,3,tipe_a,1480.191554,1,1,"Action area 1A,Kolkata",88.451577,22.582439,68.0,0.04594000000624244,22.666666666666668
22929,Dealer,0,0,3,tipe_a,1476.708283,1,1,"New Thippasandra,Bangalore",77.651656,12.974961,110.0,0.0744899999995463,36.666666666666664
22930,Dealer,0,0,3,tipe_a,1226.004194,1,1,"Uniworld City,Kolkata",88.495491,22.560951,76.0,0.06199000001137027,25.333333333333332
22931,Owner,0,0,2,tipe_b,1176.470588,1,1,"Ganga Nagar,Meerut",77.75563199999999,29.005329,20.0,0.0170000000034,10.0
22932,Dealer,0,0,3,tipe_a,2089.0668,1,1,"Noida Extension,Noida",77.431173,28.579004,83.5,0.03997000000191473,27.833333333333332
22933,Dealer,0,0,2,tipe_b,760.0857533,1,1,"Indirapuram,Ghaziabad",77.36315,28.63676,39.0,0.05130999999760159,19.5
22934,Dealer,0,0,1,selain tipe_a dan tipe_b,715.0518413,1,1,"Sector 5 Ulwe,Lalitpur",88.433715,22.575343,60.0,0.08390999999512903,60.0
22935,Owner,0,0,2,tipe_b,1070.234114,1,1,"Electronics City Phase 1,Bangalore",77.659441,12.840956,48.0,0.04484999998794656,24.0
22936,Dealer,0,1,2,tipe_b,1300.031516,1,1,"Sector-18 Ulwe,Lalitpur",77.3239,28.5706,82.5,0.06345999999587702,41.25
22937,Dealer,0,0,1,selain tipe_a dan tipe_b,555.1969012,1,1,"St Tukaram Nagar,Pune",73.678196,18.714661,43.0,0.0774500000037104,43.0
22938,Dealer,0,0,1,selain tipe_a dan tipe_b,1176.470588,1,1,"Candolim,Goa",73.7626,15.5181,50.0,0.0425000000085,50.0
22940,Owner,0,1,2,tipe_b,1150.218542,1,1,"Sector-75 Noida,Noida",77.382136,28.576117,50.0,0.04346999998196864,25.0
